id,name,role,institution,country,works_count,cited_by_count,h_index
"https://openalex.org/A5047563454","Silvio Danese","Professor / Expert","","",2317,87734,140
"https://openalex.org/A5053481267","Razelle Kurzrock","Professor / Expert","","",2315,87995,145
"https://openalex.org/A5080220991","K. H. Nicolaides","Professor / Expert","","",2314,135770,176
"https://openalex.org/A5081316842","Herbert W. Roesky","Professor / Expert","","",2313,47006,91
"https://openalex.org/A5106324797","G. Hamel de Monchenault","Professor / Expert","","",2313,130830,151
"https://openalex.org/A5023684409","Anthony Linden","Professor / Expert","","",2312,14982,57
"https://openalex.org/A5000311800","Kirsten Hofmockel","Professor / Expert","","",2309,15689,50
"https://openalex.org/A5075296559","Guido Kroemer","Professor / Expert","","",2308,373371,284
"https://openalex.org/A5056193352","A. Dominguez","Professor / Expert","","",2307,123001,147
"https://openalex.org/A5086816309","J. Reedijk","Professor / Expert","","",2303,61878,98
"https://openalex.org/A5087421071","Gary King","Professor / Expert","","",2303,66631,93
"https://openalex.org/A5080500381","Fereidoun Azizi","Professor / Expert","","",2300,78418,108
"https://openalex.org/A5041020801","Dierk Raabe","Professor / Expert","","",2297,119139,180
"https://openalex.org/A5004420462","Yoshihiko Maehara","Professor / Expert","","",2296,55567,106
"https://openalex.org/A5054928610","‬Peter C. Junk","Professor / Expert","","",2291,14780,59
"https://openalex.org/A5033040903","Henrik Toft Sørensen","Professor / Expert","","",2290,111299,145
"https://openalex.org/A5067511554","Roberto Romero","Professor / Expert","","",2290,149629,182
"https://openalex.org/A5090587420","Song Feng","Assistant Professor / Researcher","","",2290,1181,14
"https://openalex.org/A5106552509","C. Sciacca","Professor / Expert","","",2287,100244,129
"https://openalex.org/A5086797953","Henry Knipe","Postdoc / Early Career","","",2286,509,9
"https://openalex.org/A5030335492","Yan Zhang","Professor / Expert","","",2285,12564,55
"https://openalex.org/A5108337100","A. Mehta","Professor / Expert","","",2284,118000,144
"https://openalex.org/A5034713503","Bartek Rajwa","Associate Professor","","",2283,6146,31
"https://openalex.org/A5009533777","Dennis W. Dickson","Professor / Expert","","",2279,231881,219
"https://openalex.org/A5102770958","John E. Bowers","Professor / Expert","","",2279,65640,126
"https://openalex.org/A5107678348","P. Kyberd","Professor / Expert","","",2277,120893,148
"https://openalex.org/A5028284770","Yuichiro� Doki","Professor / Expert","","",2276,51716,102
"https://openalex.org/A5035919267","Victor C. M. Leung","Professor / Expert","","",2274,66968,116
"https://openalex.org/A5048865240","John D. Minna","Professor / Expert","","",2274,114381,174
"https://openalex.org/A5089798153","Keith J. Mbata","Postdoc / Early Career","","",2274,271,7
"https://openalex.org/A5114376833","G. Gómez","Professor / Expert","","",2272,128789,148
"https://openalex.org/A5050885958","Z. Doležal","Professor / Expert","","",2269,123805,150
"https://openalex.org/A5055290893","A. Stahl","Professor / Expert","","",2269,167326,149
"https://openalex.org/A5111385619","Yang Hao","Professor / Expert","","",2268,17962,63
"https://openalex.org/A5057285218","Robert H. Anderson","Professor / Expert","","",2267,51436,109
"https://openalex.org/A5100421454","Yi Li","Professor / Expert","","",2267,42237,96
"https://openalex.org/A5044522566","M. Bruze","Professor / Expert","","",2265,23561,69
"https://openalex.org/A5013491544","David J. Smith","Professor / Expert","","",2264,36848,87
"https://openalex.org/A5066364056","K. E. Varvell","Professor / Expert","","",2262,129259,156
"https://openalex.org/A5042792908","John Gould","Assistant Professor / Researcher","","",2261,1355,19
"https://openalex.org/A5100454174","Jie Liu","Professor / Expert","","",2261,96263,151
"https://openalex.org/A5106580283","J. Nash","Professor / Expert","","",2261,128029,153
"https://openalex.org/A5004980433","D. R. Claes","Professor / Expert","","",2260,124836,146
"https://openalex.org/A5049546780","E. L. Barberio","Professor / Expert","","",2260,145297,157
"https://openalex.org/A5052631324","Jean‐Christophe Rochet","Professor / Expert","","",2259,14533,45
"https://openalex.org/A5057781163","Issei Komuro","Professor / Expert","","",2258,67419,125
"https://openalex.org/A5007309669","Konrad Sandhoff","Professor / Expert","","",2257,35971,103
"https://openalex.org/A5100415738","Jae Wook Lee","Professor / Expert","","",2257,43873,93
"https://openalex.org/A5047427644","Alexander Villinger","Professor / Expert","","",2256,9469,41
"https://openalex.org/A5101833024","Hui Wang","Associate Professor","","",2256,3741,32
"https://openalex.org/A5020215901","Ole A. Andreassen","Professor / Expert","","",2255,152135,157
"https://openalex.org/A5007230772","Michael Currie","Postdoc / Early Career","","",2254,946,8
"https://openalex.org/A5020989412","Jesús F. San Miguel","Professor / Expert","","",2253,127624,159
"https://openalex.org/A5054306814","Marc D. Binder","Professor / Expert","","",2253,23157,64
"https://openalex.org/A5109829072","Marí­a Teresa","Assistant Professor / Researcher","","",2252,1640,15
"https://openalex.org/A5056177451","Yang Liu","Associate Professor","","",2251,2767,24
"https://openalex.org/A5040446749","Roberto Esser dos Reis","Associate Professor","","",2250,8524,35
"https://openalex.org/A5108053209","A. Ruiz-Jimeno","Professor / Expert","","",2250,126363,146
"https://openalex.org/A5045504446","Stefan Zeuzem","Professor / Expert","","",2249,90722,130
"https://openalex.org/A5100460802","Hui Wang","Professor / Expert","","",2249,73189,113
"https://openalex.org/A5072068792","Kyung‐Ho Kim","Professor / Expert","","",2246,6311,42
"https://openalex.org/A5045818888","D. G. Charlton","Professor / Expert","","",2242,124816,149
"https://openalex.org/A5041573362","Manfred Scheer","Professor / Expert","","",2240,16462,63
"https://openalex.org/A5090795384","Ben W. Mol","Professor / Expert","","",2240,80959,131
"https://openalex.org/A5100665512","Jianmin Chen","Professor / Expert","","",2240,86050,119
"https://openalex.org/A5009391886","Michael Boyle","Professor / Expert","","",2239,14384,47
"https://openalex.org/A5053733868","Paul Newhouse","Professor / Expert","","",2239,13593,63
"https://openalex.org/A5043623012","William Breitbart","Professor / Expert","","",2238,31422,86
"https://openalex.org/A5101683824","Alexander K. C. Leung","Assistant Professor / Researcher","","",2237,1416,16
"https://openalex.org/A5042231804","A. Korytov","Professor / Expert","","",2235,121960,150
"https://openalex.org/A5053378123","R. Wallny","Professor / Expert","","",2235,124812,149
"https://openalex.org/A5014075642","David A. Bennett","Professor / Expert","","",2234,183384,197
"https://openalex.org/A5025724032","L. Masetti","Professor / Expert","","",2234,168860,177
"https://openalex.org/A5053079398","Sabu Thomas","Professor / Expert","","",2233,87508,134
"https://openalex.org/A5005182277","Matthias Beller","Professor / Expert","","",2232,128994,175
"https://openalex.org/A5060617034","Jian Wang","Assistant Professor / Researcher","","",2232,1018,16
"https://openalex.org/A5040977229","Chi‐Ming Che","Professor / Expert","","",2231,85022,140
"https://openalex.org/A5064072134","G. Alverson","Professor / Expert","","",2231,114266,143
"https://openalex.org/A5019779057","İbrahim Dinçer","Professor / Expert","","",2230,107863,153
"https://openalex.org/A5101648494","Marcelo Salles Rocha","Postdoc / Early Career","","",2229,347,9
"https://openalex.org/A5106263427","S. Grinstein","Professor / Expert","","",2229,126305,151
"https://openalex.org/A5047552541","J.-F. Grivaz","Professor / Expert","","",2228,138750,151
"https://openalex.org/A5061631272","Ronald Klein","Professor / Expert","","",2225,212885,229
"https://openalex.org/A5051542986","Josie Hansen","Assistant Professor / Researcher","","",2224,1302,16
"https://openalex.org/A5058193339","Peter Weber","Professor / Expert","","",2224,20437,67
"https://openalex.org/A5083040858","G. Landsberg","Professor / Expert","","",2221,125922,148
"https://openalex.org/A5040201243","Samuel Payne","Professor / Expert","","",2220,15510,53
"https://openalex.org/A5080162226","Hua Zhang","Associate Professor","","",2220,6896,34
"https://openalex.org/A5106324687","B. Kilminster","Professor / Expert","","",2220,114922,144
"https://openalex.org/A5061926369","Eduard Vieta","Professor / Expert","","",2219,103817,154
"https://openalex.org/A5062459935","K. F. Chen","Professor / Expert","","",2219,135861,158
"https://openalex.org/A5055785355","Ara Darzi","Professor / Expert","","",2217,98252,153
"https://openalex.org/A5100320398","Bo Zhang","Professor / Expert","","",2217,19565,57
"https://openalex.org/A5064280165","Geoffrey Lovelace","Professor / Expert","","",2215,64522,68
"https://openalex.org/A5077849176","P. Wittich","Professor / Expert","","",2215,125950,149
"https://openalex.org/A5081571915","Armando J. L. Pombeiro","Professor / Expert","","",2215,37059,86
"https://openalex.org/A5055429882","P. D. Thompson","Professor / Expert","","",2213,151297,170
"https://openalex.org/A5017534724","H. Castilla-Valdez","Professor / Expert","","",2212,118168,143
"https://openalex.org/A5100329996","Xi Chen","Professor / Expert","","",2212,58355,113
"https://openalex.org/A5100632072","Yi‐Long Wu","Professor / Expert","","",2212,112574,135
"https://openalex.org/A5066374036","Walter Leal Filho","Professor / Expert","","",2211,37014,94
"https://openalex.org/A5070743713","И.Л. Еременко","Associate Professor","","",2211,8966,37
"https://openalex.org/A5082059107","Marc Humbert","Professor / Expert","","",2211,160897,178
"https://openalex.org/A5091653870","Stephen J. Chanock","Professor / Expert","","",2211,127363,170
"https://openalex.org/A5100318325","Wěi Li","Professor / Expert","","",2211,73324,108
"https://openalex.org/A5034209487","H. R. Qi","Professor / Expert","","",2210,32412,78
"https://openalex.org/A5100346092","Huijun Li","Professor / Expert","","",2208,36992,88
"https://openalex.org/A5072693225","L. N. Pfeiffer","Professor / Expert","","",2207,58573,122
"https://openalex.org/A5077298972","H. F-W. Sadrozinski","Professor / Expert","","",2207,149776,173
"https://openalex.org/A5077801380","Iván Izquierdo","Professor / Expert","","",2207,32423,89
"https://openalex.org/A5031717153","Gordon Guyatt","Professor / Expert","","",2206,306902,258
"https://openalex.org/A5034179596","Toyoaki Murohara","Professor / Expert","","",2206,62019,105
"https://openalex.org/A5100419770","Yong Zhang","Professor / Expert","","",2206,72474,125
"https://openalex.org/A5109248108","Zhong‐Min Su","Professor / Expert","","",2206,61123,110
"https://openalex.org/A5106923474","Larry Kidder","Associate Professor","","",2205,9615,34
"https://openalex.org/A5108167662","H. Evans","Professor / Expert","","",2205,134258,150
"https://openalex.org/A5053563726","Ursula Schmidt‐Erfurth","Professor / Expert","","",2204,42430,90
"https://openalex.org/A5084577264","V. Gavrilov","Professor / Expert","","",2204,125313,146
"https://openalex.org/A5056890979","M. Klein","Professor / Expert","","",2202,141920,162
"https://openalex.org/A5107390047","F. Canelli","Professor / Expert","","",2202,116003,143
"https://openalex.org/A5017160240","John G.F. Cleland","Professor / Expert","","",2201,197434,175
"https://openalex.org/A5026574827","Shaji Kumar","Professor / Expert","","",2201,94674,136
"https://openalex.org/A5061102588","E. Thomson","Professor / Expert","","",2201,124180,150
"https://openalex.org/A5014328916","M. Shapiro","Professor / Expert","","",2200,134174,157
"https://openalex.org/A5043059300","G. Lafferty","Professor / Expert","","",2200,84491,127
"https://openalex.org/A5084723908","Francis Martin","Professor / Expert","","",2200,60438,116
"https://openalex.org/A5100388089","Yi Zhang","Professor / Expert","","",2200,97991,104
"https://openalex.org/A5080142922","S. Majewski","Professor / Expert","","",2199,119540,149
"https://openalex.org/A5102719307","Richard White","Associate Professor","","",2199,3146,26
"https://openalex.org/A5100715629","L. Scodellaro","Professor / Expert","","",2198,127203,149
"https://openalex.org/A5048654077","Béla Szilágyi","Professor / Expert","","",2197,15389,53
"https://openalex.org/A5056468812","R. J. Wilson","Professor / Expert","","",2197,105617,154
"https://openalex.org/A5057574653","Gene‐Hsiang Lee","Professor / Expert","","",2197,27623,71
"https://openalex.org/A5011544267","Cameron Casey","Associate Professor","","",2196,3401,23
"https://openalex.org/A5100382667","Xiaodong Wang","Professor / Expert","","",2196,40398,99
"https://openalex.org/A5100422786","Qian Wang","Professor / Expert","","",2196,58219,102
"https://openalex.org/A5051078160","David R. Jacobs","Professor / Expert","","",2194,149425,179
"https://openalex.org/A5135118114","Weijun Qian","Student / Beginner","","",2194,0,0
"https://openalex.org/A5047124260","Sujin Kim","Postdoc / Early Career","","",2193,409,8
"https://openalex.org/A5067964738","Jeong Hee Kim","Assistant Professor / Researcher","","",2193,1295,15
"https://openalex.org/A5024633466","Guanrong Chen","Professor / Expert","","",2192,113789,154
"https://openalex.org/A5022262922","Hai Jin","Professor / Expert","","",2190,33179,79
"https://openalex.org/A5066436685","Yavin Shaham","Professor / Expert","","",2190,37338,109
"https://openalex.org/A5087959120","Andrew J. P. White","Professor / Expert","","",2190,47837,98
"https://openalex.org/A5108010872","R. D’Alessandro","Professor / Expert","","",2190,112969,141
"https://openalex.org/A5079278711","Hyun‐Seob Song","Associate Professor","","",2188,2588,31
"https://openalex.org/A5020866795","Darryl C. Zeldin","Professor / Expert","","",2187,33892,98
"https://openalex.org/A5024923217","Saharon Shelah","Professor / Expert","","",2187,23478,64
"https://openalex.org/A5031569307","Lúcia Helena Rapp Py‐Daniel","Assistant Professor / Researcher","","",2186,965,16
"https://openalex.org/A5068835941","Andrew T. Chan","Professor / Expert","","",2186,80456,136
"https://openalex.org/A5118899500","J. Kroll","Professor / Expert","","",2184,137045,155
"https://openalex.org/A5057257626","Seung Hwan Lee","Professor / Expert","","",2182,16508,64
"https://openalex.org/A5071446330","George A. Olah","Professor / Expert","","",2181,64876,107
"https://openalex.org/A5012785903","Zachary Lewis","Postdoc / Early Career","","",2180,1122,8
"https://openalex.org/A5106482967","L. Sawyer","Professor / Expert","","",2180,129160,149
"https://openalex.org/A5074727212","Valentı́n Fuster","Professor / Expert","","",2179,252251,220
"https://openalex.org/A5011316965","Tzu-Wen Cross","Associate Professor","","",2178,1590,23
"https://openalex.org/A5027189046","Владимир И. Минкин","Professor / Expert","","",2177,13584,45
"https://openalex.org/A5101987748","J. M. Butterworth","Professor / Expert","","",2175,145378,164
"https://openalex.org/A5011359523","Evamarie Hey‐Hawkins","Professor / Expert","","",2173,13009,43
"https://openalex.org/A5100430015","Q. Li","Professor / Expert","","",2172,96460,135
"https://openalex.org/A5035988449","D. Belsito","Professor / Expert","","",2171,18362,66
"https://openalex.org/A5083833040","A. Safonov","Professor / Expert","","",2170,112839,144
"https://openalex.org/A5100727282","Daniel S. Berman","Professor / Expert","","",2170,113908,161
"https://openalex.org/A5100741889","D. Del Re","Professor / Expert","","",2170,125718,150
"https://openalex.org/A5076304854","P. Krokovny","Professor / Expert","","",2167,75848,131
"https://openalex.org/A5078882374","Michael Berk","Professor / Expert","","",2167,106224,154
"https://openalex.org/A5001188770","Hiroshi Okamoto","Professor / Expert","","",2166,41754,94
"https://openalex.org/A5107498166","C. Leroy","Professor / Expert","","",2163,126533,153
"https://openalex.org/A5007568357","Georgy K. Fukin","Professor / Expert","","",2161,11924,49
"https://openalex.org/A5022553846","Joseph H. Friedman","Professor / Expert","","",2160,22335,79
"https://openalex.org/A5135052613","Jennifer Kyle","Student / Beginner","","",2160,0,0
"https://openalex.org/A5033633287","Henry F. Schaefer","Professor / Expert","","",2159,90910,128
"https://openalex.org/A5043652685","Y. Tokura","Professor / Expert","","",2159,18144,59
"https://openalex.org/A5100600335","G. Hall","Professor / Expert","","",2159,109732,143
"https://openalex.org/A5002280928","Maggie Bowman","Postdoc / Early Career","","",2158,303,8
"https://openalex.org/A5014873928","Victor N. Khrustalev","Professor / Expert","","",2158,11361,44
"https://openalex.org/A5075670673","Y. G.","Professor / Expert","","",2158,80096,132
"https://openalex.org/A5075991130","K. K. Gan","Professor / Expert","","",2158,118785,147
"https://openalex.org/A5063987582","T. Adams","Professor / Expert","","",2157,119087,149
"https://openalex.org/A5135054219","Nikola Tolic","Student / Beginner","","",2157,0,0
"https://openalex.org/A5133415705","Juan Moisés De la Serna","Student / Beginner","","",2156,0,0
"https://openalex.org/A5106323625","K. Lannon","Professor / Expert","","",2155,116084,145
"https://openalex.org/A5085382896","S. Burdin","Professor / Expert","","",2154,131064,151
"https://openalex.org/A5030800645","T. Ferguson","Professor / Expert","","",2153,114988,143
"https://openalex.org/A5052424875","J. Nielsen","Professor / Expert","","",2153,133685,156
"https://openalex.org/A5016511599","Werner Seeger","Professor / Expert","","",2152,75973,129
"https://openalex.org/A5108166859","E. Shabalina","Professor / Expert","","",2152,127492,149
"https://openalex.org/A5043109251","J. S. H. Lee","Professor / Expert","","",2151,142932,155
"https://openalex.org/A5012173547","Ning Li","Professor / Expert","","",2150,11308,55
"https://openalex.org/A5018419311","Salim Yusuf","Professor / Expert","","",2150,292810,264
"https://openalex.org/A5048654641","Alberto Mantovani","Professor / Expert","","",2150,220236,203
"https://openalex.org/A5061664830","K. De","Professor / Expert","","",2150,134079,152
"https://openalex.org/A5067647817","Masaki Mori","Professor / Expert","","",2149,61501,112
"https://openalex.org/A5085489146","C. N. R. Rao","Professor / Expert","","",2149,98543,150
"https://openalex.org/A5007042386","Christos C. Zouboulis","Professor / Expert","","",2148,45153,108
"https://openalex.org/A5078498803","Naveed Sattar","Professor / Expert","","",2148,208528,206
"https://openalex.org/A5102849626","S. M. Farrington","Professor / Expert","","",2148,125241,153
"https://openalex.org/A5135251810","Jennifer Kyle","Student / Beginner","","",2148,0,0
"https://openalex.org/A5038487413","P. P. Allport","Professor / Expert","","",2147,126752,150
"https://openalex.org/A5066778729","Cheng Shi","Postdoc / Early Career","","",2147,187,4
"https://openalex.org/A5027033208","Peter Paul De Deyn","Professor / Expert","","",2146,47632,102
"https://openalex.org/A5022712318","Franco Locatelli","Professor / Expert","","",2145,72013,126
"https://openalex.org/A5088055007","G. A. Alves","Professor / Expert","","",2145,125280,145
"https://openalex.org/A5036508375","M. Lokajı́ček","Professor / Expert","","",2144,133139,153
"https://openalex.org/A5062225093","J. Jia","Professor / Expert","","",2144,135215,163
"https://openalex.org/A5078048335","R. Lipton","Professor / Expert","","",2143,124573,147
"https://openalex.org/A5088765788","H. Fox","Professor / Expert","","",2142,132050,152
"https://openalex.org/A5000937401","Dinggang Shen","Professor / Expert","","",2140,84922,143
"https://openalex.org/A5005594888","R. Klanner","Professor / Expert","","",2140,116919,145
"https://openalex.org/A5024593161","A. Sánchez-Hernández","Professor / Expert","","",2139,124812,145
"https://openalex.org/A5106762330","W. Taylor","Professor / Expert","","",2139,128108,152
"https://openalex.org/A5071143789","J. Qian","Professor / Expert","","",2137,128827,149
"https://openalex.org/A5135048657","Chia-Feng Tsai","Student / Beginner","","",2137,0,0
